cohort,skill_id,skill_name,author,taxonomy_labels
random,krosebrook-source-of-truth-monorepo-claude-custom-skills-aws-azure-multicloud-skill-md,aws-azure-multi-cloud-expert,Krosebrook,coding_dev;devops_infra;integration_tools
random,krovomi-ai-agent-kit-ai-agents-skills-loop-skill-md,loop,krovomi,coding_dev;security;workflow_automation
random,krwhynot-crispy-crm-claude-skills-vercel-react-best-practices-skill-md,vercel-react-best-practices,krwhynot,coding_dev;documentation_writing
random,kryota-dev-dotfiles-bin-claude-skills-pr-review-skill-md,pr-review,kryota-dev,coding_dev;data_ml_ai;security;documentation_writing;workflow_automation;integration_tools
random,ktita10-muebleriairis-github-skills-react-hooks-patterns-skill-md,react-hooks-patterns,Ktita10,coding_dev
random,kubony-openclaw-gcp-setup-claude-skills-gcp-alerts-skill-md,gcp-alerts,kubony,coding_dev;devops_infra;workflow_automation;integration_tools
random,kuippa-onocoro-github-skills-documentation-loader-skill-md,documentation-loader,kuippa,coding_dev;documentation_writing;workflow_automation;integration_tools
random,kyosakuyo-skills-pdf-set-skill-md,pdf-set,KyoSakuyo,workflow_automation
random,laihuip001-oikos-agent-skills-perigraphe-p1-khora-skill-md,khra,laihuip001,coding_dev;devops_infra;data_ml_ai;security;documentation_writing;workflow_automation;product_design;integration_tools
random,lannieyoo-gangwon-business-portal-agent-skills-legal-rental-contract-skill-md,legal-rental-contract,LannieYoo,domain_specific
random,laulauland-dotfiles-shared-claude-skills-jujutsu-skill-md,jujutsu,laulauland,research_analysis;workflow_automation
random,laulauland-dotfiles-shared-claude-skills-typescript-skill-md,typescript,laulauland,coding_dev
random,laurenj3250-debug-vethub2-0-claude-skills-layout-composition-critic-skill-md,layout-composition-critic,laurenj3250-debug,coding_dev;workflow_automation;product_design
random,laurigates-claude-plugins-health-plugin-skills-settings-configuration-skill-md,settings-configuration,laurigates,coding_dev;devops_infra;data_ml_ai;security;workflow_automation;integration_tools
random,ldaehi0205-claude-post-demo-claude-skills-review-code-skill-md,review-code,ldaehi0205,coding_dev;security;product_design
random,ldmrepo-michael-claude-skills-using-python-lsp-skill-md,using-python-lsp,ldmrepo,coding_dev;documentation_writing;workflow_automation;integration_tools
random,leejw51-squidbot-app-squidbot-skills-template-summarize-skill-md,summarize,leejw51,documentation_writing
random,leo1349-xiaochengxu-agent-skills-wechat-minware-skill-md,wechat-minware,Leo1349,coding_dev;devops_infra;security;workflow_automation;product_design;integration_tools
random,leobrival-topographic-plugins-official-plugins-dev-skills-raycast-cli-skill-md,raycast-cli,leobrival,coding_dev;documentation_writing;workflow_automation;integration_tools
random,letta-ai-ezra-skills-verify-claims-skill-md,verify-claims,letta-ai,coding_dev;documentation_writing;workflow_automation
random,levifig-loaf-dist-codex-skills-foundations-skill-md,foundations,levifig,coding_dev;security;documentation_writing;workflow_automation
random,levnikolaevich-claude-code-skills-ln-302-task-replanner-skill-md,ln-302-task-replanner,levnikolaevich,coding_dev;devops_infra;documentation_writing;workflow_automation;integration_tools
random,lewbei-pro-agent-skills-agent-skills-frontend-mcp-builder-skill-md,mcp-builder,lewbei,coding_dev;data_ml_ai;documentation_writing;research_analysis;workflow_automation;integration_tools
random,liauw-media-household-expense-tracker-claude-skills-safety-pre-commit-hooks-skill-md,pre-commit-hooks,liauw-media,coding_dev;security;research_analysis;integration_tools
random,lilpacy-dotfiles-claude-skills-ux-5-planes-designer-skill-md,ux-5-planes-designer,lilpacy,product_design
random,limatechnologies-admin-telegram-bot-claude-skills-zod-validation-skill-md,zod-validation,LimaTechnologies,coding_dev;data_ml_ai;integration_tools
random,linruohan-skills-opencode-skills-docx-py-skill-md,docx-py,linruohan,coding_dev;documentation_writing
random,linuxmobile-kaku-home-terminal-software-opencode-skills-memory-aware-architect-skill-md,memory-aware-architect,linuxmobile,coding_dev;devops_infra;security;documentation_writing;workflow_automation;integration_tools
random,linxule-interpretive-orchestration-plugin-cowork-skills-literature-sweep-skill-md,literature-sweep,linxule,coding_dev;documentation_writing;research_analysis;workflow_automation;integration_tools
random,liorz-vastai-claude-skill-skills-autoscale-skill-md,autoscale,LiorZ,devops_infra;data_ml_ai
random,liveloveapp-hashbrown-codex-skills-ideate-skill-md,ideate,liveloveapp,coding_dev;documentation_writing;research_analysis;workflow_automation;product_design
random,liwoo-goravel-inertia-tw-starter-claude-skills-file-downloads-skill-md,file-downloads,liwoo,coding_dev;workflow_automation;product_design;integration_tools
random,ljchg12-hue-dotfiles-skills-database-expert-advisor-skill-md,database-expert-advisor,ljchg12-hue,security;product_design
random,lkb-99-manus-auto-skills-invoice-generator-skill-md,invoice-generator,LKB-99,documentation_writing;workflow_automation
random,llama-farm-llamafarm-claude-skills-fix-ci-skill-md,fix-ci,llama-farm,coding_dev;data_ml_ai;security;documentation_writing;workflow_automation;integration_tools
random,lobbi-docs-claude-claude-skills-vision-multimodal-skill-md,vision-multimodal,Lobbi-Docs,coding_dev;data_ml_ai;documentation_writing;research_analysis;workflow_automation;product_design;integration_tools
random,localsummer-codeagent-wrapper-node-codeagent-wrapper-rs-assets-skill-md,codeagent,localSummer,coding_dev;data_ml_ai;security;documentation_writing;research_analysis;workflow_automation;product_design;integration_tools
random,loctime-clawdbot-skills-bitwarden-skill-md,bitwarden,loctime,coding_dev;security;workflow_automation
random,lojik-ng-qwen3-tts-openai-gradio-server-skills-qwen3-tts-skill-md,qwen3-tts,lojik-ng,domain_specific
random,lollipopkit-cc-skills-supabase-rest-skill-md,supabase-rest,lollipopkit,domain_specific
random,loren2018tw-snapin-agent-skills-openspec-apply-change-skill-md,openspec-apply-change,loren2018tw,coding_dev;data_ml_ai;documentation_writing;workflow_automation;integration_tools
random,lowyshin-giip-dev-agent-agent-skills-starter-skill-md,starter,LowyShin,coding_dev;devops_infra;documentation_writing;workflow_automation;product_design;integration_tools
random,lshtram-core-dev-agent-skills-env-security-skill-md,env-security,lshtram,security;integration_tools
random,lucidash-dotfiles-claude-skills-good-morning-skill-md,good-morning,lucidash,coding_dev;workflow_automation;integration_tools
random,lucidash-dotfiles-claude-skills-link-pr-task-skill-md,link-pr-task,lucidash,coding_dev;workflow_automation;integration_tools
random,lucifer1004-claude-skill-typst-skills-typst-skill-md,typst,lucifer1004,coding_dev;security;documentation_writing;research_analysis;workflow_automation;integration_tools
random,lvcidpsyche-polymarket-arbitrage-bot-skills-moltbook-registry-skill-md,molt-registry,LvcidPsyche,workflow_automation;integration_tools
random,lxxyx-git-worktree-skills-wt-merge-skill-md,wt-merge,Lxxyx,domain_specific
random,lyndonkl-claude-skills-constraint-based-creativity-skill-md,constraint-based-creativity,lyndonkl,documentation_writing;research_analysis;workflow_automation
random,m43nu-marvin-skills-skill-creator-skill-md,skill-creator,m43nu,coding_dev;data_ml_ai;research_analysis;workflow_automation
random,ma1orek-replay-agents-skills-skill-review-skill-md,skill-review,ma1orek,coding_dev;documentation_writing;workflow_automation;integration_tools
random,macphobos-research-mind-claude-skills-toolchains-php-frameworks-wordpress-security-validation-skill-md,wordpress-security-validation,MacPhobos,coding_dev;data_ml_ai;security;documentation_writing;workflow_automation;integration_tools
random,macro-inc-macro-claude-skills-qc-skill-md,qc,macro-inc,coding_dev;workflow_automation
random,macroman5-claude-code-workflow-plugins-claude-skills-gh-issue-sync-skill-md,gh-issue-sync,MacroMan5,workflow_automation;integration_tools
random,madappgang-claude-code-plugins-agentdev-skills-xml-standards-skill-md,xml-standards,MadAppGang,coding_dev;workflow_automation;integration_tools
random,madeinoz67-madeinoz-knowledge-system-claude-skills-codebase-explorer-skill-md,codebase-explorer,madeinoz67,coding_dev;documentation_writing;research_analysis;workflow_automation;integration_tools
random,madhavmadupu-atlas-grag-agent-skills-review-skill-md,review,madhavmadupu,coding_dev;security;documentation_writing;workflow_automation;integration_tools
random,mahamaneharouna9-cpu-apex-invoice-billing-automation-opencode-skill-css-expert-skill-md,css-styling-expert,mahamaneharouna9-cpu,coding_dev;research_analysis;product_design
random,mahirkurt-metaanaliz-skills-protocol-freeze-change-log-skill-md,protocol-freeze-change-log,mahirkurt,data_ml_ai;workflow_automation
random,majesticlabs-dev-majestic-marketplace-plugins-majestic-marketing-skills-newsletter-skill-md,newsletter,majesticlabs-dev,data_ml_ai;documentation_writing;research_analysis
random,majesticlabs-dev-majestic-marketplace-plugins-majestic-ralph-skills-ralph-methodology-skill-md,ralph-methodology,majesticlabs-dev,coding_dev
random,majidraza1228-code-review-agent-code-documenter-skill-md,code-documenter,majidraza1228,coding_dev;data_ml_ai;documentation_writing;workflow_automation
random,malikabk-panacloud-ass1-claude-skills-golden-circle-skill-md,golden-circle,MalikABK,coding_dev;research_analysis;workflow_automation;product_design
random,mance-cyber-ggj-hktvmall-mms-claude-skills-testing-patterns-skill-md,testing-patterns,mance-cyber,coding_dev;documentation_writing;workflow_automation
random,manojlds-adk-skills-examples-skills-hello-world-skill-md,hello-world,manojlds,workflow_automation
random,marcd35-health-tracker-9000-claude-skills-git-commit-skill-md,git-commit,marcd35,coding_dev;devops_infra;documentation_writing;workflow_automation;product_design
random,marcglasberg-async-redux-claude-skills-asyncredux-before-after-skill-md,asyncredux-before-after,marcglasberg,coding_dev;documentation_writing
random,marcusshepp-useful-network-github-skills-initialize-azure-devops-skill-md,initialize-azure-devops,marcusshepp,coding_dev;security
random,markpitt-claude-skills-skills-fine-tuning-data-generator-skill-md,fine-tuning-data-generator,markpitt,coding_dev;devops_infra;data_ml_ai;documentation_writing;research_analysis;workflow_automation;integration_tools
random,martinemde-skillet-testdata-claude-spec-skill-skill-md,claude-spec-skill,martinemde,coding_dev;data_ml_ai;workflow_automation
random,maslennikov-ig-mc-2-claude-skills-render-template-skill-md,render-template,maslennikov-ig,domain_specific
random,massgen-massgen-massgen-skills-release-prep-skill-md,release-prep,massgen,coding_dev;documentation_writing;workflow_automation;product_design;integration_tools
random,matchachoco010-tt-chromeextension-claude-skills-technical-constraints-skill-md,technical-constraints,MatchaChoco010,coding_dev
random,matsuni-kk-agent-template-public-claude-skills-subagent-generate-skill-md,subagent-generate,matsuni-kk,research_analysis;workflow_automation
random,mattbillock-drumswarminternational-swarm-kit-skills-dci-agent-skill-md,dci-agent,MattBillock,coding_dev;documentation_writing;research_analysis;workflow_automation
random,mattppal-shipping-szn-rulesync-skills-doc-quality-skill-md,doc-quality,mattppal,coding_dev;documentation_writing
random,maurodf0-anime-tracker-claude-skills-webf-hybrid-ui-dev-skill-md,webf-hybrid-ui-dev,maurodf0,coding_dev;documentation_writing;workflow_automation;product_design
random,maximpodgore-mcp-testing-agent-data-skills-skill-creator-skill-md,skill-creator,MaximPodgore,coding_dev;documentation_writing;workflow_automation
random,maxoreric-agentui-cardfeed-skill-skill-md,cardfeed,maxoreric,coding_dev;workflow_automation
random,mbosseme-computer-use-1-github-skills-template-skill-md,skill-name,mbosseme,domain_specific
random,mbrock-filnix-claude-skills-gem-port-skill-md,gem-port,mbrock,coding_dev;documentation_writing;workflow_automation
random,melodic-software-claude-code-plugins-plugins-tac-skills-e2e-test-design-skill-md,e2e-test-design,melodic-software,data_ml_ai;security;documentation_writing;workflow_automation
random,metr-inspect-action-claude-skills-fullstack-dev-skill-md,full-stack-dev,METR,coding_dev;product_design
random,mgd34msu-goodvibes-gemini-skills-vite-skill-md,vite,mgd34msu,coding_dev;workflow_automation;integration_tools
random,mgreenly-ikigai-claude-library-security-memory-safety-skill-md,securitymemory-safety,mgreenly,coding_dev;security
random,michael-menard-monorepo-claude-skills-review-skill-md,review,michael-menard,coding_dev;security;documentation_writing;research_analysis;workflow_automation;integration_tools
random,michaelboeding-skills-skills-react-to-ios-skill-md,react-to-ios,michaelboeding,coding_dev;documentation_writing;research_analysis;workflow_automation;product_design
random,michaelmechenko-dotfiles-opencode-skill-improve-prompt-skill-md,improve-prompt,michaelmechenko,coding_dev;data_ml_ai;security;documentation_writing;research_analysis;workflow_automation
random,microbus-io-fabric-claude-skills-microbus-add-ticker-skill-md,adding-a-ticker,microbus-io,coding_dev;documentation_writing;workflow_automation
random,microck-ordinary-claude-skills-skills-all-data-transform-skill-md,data-transform,Microck,devops_infra;data_ml_ai
random,microck-ordinary-claude-skills-skills-all-design-by-contract-skill-md,design-by-contract,Microck,coding_dev;documentation_writing;research_analysis;workflow_automation;integration_tools
random,microck-ordinary-claude-skills-skills-all-flutter-development-skill-md,flutter-development,Microck,coding_dev;product_design;integration_tools
random,microck-ordinary-claude-skills-skills-all-terraform-module-library-skill-md,terraform-module-library,Microck,coding_dev;devops_infra;documentation_writing;integration_tools
random,mikeparcewski-wicked-garden-plugins-wicked-startah-skills-wickedizer-skill-md,wickedizer,mikeparcewski,coding_dev;documentation_writing;workflow_automation;integration_tools
random,mikeyobrien-ralph-orchestrator-claude-skills-ralph-operations-skill-md,ralph-operations,mikeyobrien,documentation_writing;research_analysis;workflow_automation
random,mindfold-ai-trellis-claude-skills-trellis-meta-skill-md,trellis-meta,mindfold-ai,coding_dev;documentation_writing;research_analysis;workflow_automation
random,mindmorass-reflex-plugins-reflex-skills-docker-patterns-skill-md,docker-patterns,mindmorass,coding_dev;devops_infra;security;documentation_writing
random,mine2424-dotfiles-codex-skills-slack-skill-md,slack,mine2424,coding_dev;documentation_writing;integration_tools
random,mine2424-dotfiles-codex-skills-supabase-skill-md,supabase,mine2424,coding_dev;documentation_writing;integration_tools
random,mineru98-webserver-expert-skills-skiils-webserver-manager-skill-md,web-server-manager,Mineru98,coding_dev;security;documentation_writing;workflow_automation;integration_tools
random,ming-kai-lc-self-learn-claude-skills-pdf-processing-skill-md,pdf-processing,Ming-Kai-LC,coding_dev;documentation_writing
random,minimax-ai-mini-agent-mini-agent-skills-artifacts-builder-skill-md,artifacts-builder,MiniMax-AI,coding_dev;product_design
random,mmbilal2725-task-management-api-claude-skills-pytest-skill-md,pytest,mmbilal2725,coding_dev;security;documentation_writing;workflow_automation
random,mmrakt-voyage-ui-claude-skills-agent-browser-skill-md,agent-browser,mmrakt,research_analysis;workflow_automation
random,modu-ai-moai-adk-internal-template-templates-claude-skills-moai-lang-typescript-skill-md,moai-lang-typescript,modu-ai,coding_dev;product_design
random,mojuicex-wojak-ink-v3-skills-game-juice-skill-md,game-juice,MoJuiceX,coding_dev;research_analysis;workflow_automation
random,monkey1sai-openai-cli-claude-skills-mcp-server-builder-skill-md,mcp-server-builder,monkey1sai,coding_dev;devops_infra;data_ml_ai;workflow_automation;integration_tools
random,monkey1sai-openai-cli-claude-skills-scalability-playbook-skill-md,scalability-playbook,monkey1sai,coding_dev;devops_infra;research_analysis;workflow_automation
random,moushudyx-foreslash-skills-deep-clone-any-object-skill-md,deep-clone-any-object,Moushudyx,documentation_writing
random,moushudyx-working-skills-packages-link-ui-skills-link-button-skill-md,link-button,Moushudyx,domain_specific
random,mpadmaraj-sample-agentic-claude-skills-documentation-skill-md,documentation,mpadmaraj,documentation_writing;workflow_automation
random,mrwogu-promptscript-claude-skills-documenting-skill-md,documenting,mrwogu,coding_dev;documentation_writing
random,mshafei721-turbocat-claude-skills-anthropic-skill-creator-skill-md,skill-creator,mshafei721,coding_dev;documentation_writing;workflow_automation
random,mtaku3-nix-config-modules-home-app-dev-claude-code-skills-nix-ecosystem-skill-md,nix-ecosystem,mtaku3,coding_dev;integration_tools
random,munlucky-claude-command-relay-claude-skills-pre-flight-check-skill-md,pre-flight-check,munlucky,coding_dev;workflow_automation
random,munlucky-mirae-financial-aicc-claude-skills-completion-verifier-skill-md,completion-verifier,munlucky,coding_dev;documentation_writing;workflow_automation;product_design;integration_tools
random,muyen-vibe-to-prod-claude-skills-security-scan-skill-md,security-scan,muyen,coding_dev;devops_infra;security
random,mycosoftlabs-mycosoft-mas-deepagents-skills-topology-debug-skill-md,topology-debug,MycosoftLabs,coding_dev;workflow_automation
random,namuucy-for-java-python-skills-live-coding-interviewer-skill-md,live-coding-interviewer,namuuCY,coding_dev;documentation_writing;research_analysis
random,narphorium-agent-patch-skills-agent-diff-skill-md,agent-diff,narphorium,coding_dev;security;documentation_writing;workflow_automation
random,naveedtechlab-naveed-tech-lab-skills-claude-skills-todo-ai-mcp-agent-skill-md,todo-ai-mcp-agent,NaveedTechLab,coding_dev;documentation_writing;workflow_automation;integration_tools
random,nbarthel-claudy-plugins-rails-workflow-skills-rails-conventions-skill-md,rails-conventions,nbarthel,coding_dev;data_ml_ai;integration_tools
random,nblog-video2doc-github-skills-uv-cuda-setup-skill-md,uv-cuda-setup,nblog,data_ml_ai
random,ndhananj-codex-agent-setup-docs-zh-cn-skills-django-security-skill-md,django-security,ndhananj,coding_dev;data_ml_ai;security;product_design
random,ndhananj-codex-agent-setup-docs-zh-tw-skills-strategic-compact-skill-md,strategic-compact,ndhananj,workflow_automation
random,nembal-alien-linker-plugins-alienclaw-skills-setup-skill-md,setup,nembal,coding_dev;workflow_automation;integration_tools
random,neontowel-oh-my-taskfiles-dotfiles-crush-skills-exec-plan-skill-md,exec-plan,NeonTowel,coding_dev;documentation_writing;research_analysis;workflow_automation
random,neptaco-uniforge-claude-skills-commit-conventions-skill-md,commit-conventions,neptaco,coding_dev;devops_infra;documentation_writing;workflow_automation;integration_tools
random,netresearch-extension-assessment-skill-skills-extension-assessment-assets-skill-template-skill-md,my-skill-name,netresearch,coding_dev;documentation_writing;workflow_automation;integration_tools
random,ngxtm-skill-rule-rules-flutter-cicd-skill-md,flutter-cicd,ngxtm,coding_dev;devops_infra;security;research_analysis;workflow_automation;integration_tools
random,ngxtm-skill-rule-rules-nextjs-optimization-skill-md,nextjs-optimization,ngxtm,coding_dev
random,nickcrew-claude-cortex-skills-release-prep-skill-md,release-prep,NickCrew,devops_infra;security;documentation_writing;workflow_automation
random,nicolaischmid-agent-skills-skills-exa-search-skill-md,exa-search,NicolaiSchmid,coding_dev;data_ml_ai;documentation_writing;research_analysis;integration_tools
random,nicolasestrem-antigravity-gemini-skills-skills-typescript-pro-skill-md,typescript-pro,nicolasestrem,domain_specific
random,nimrodfisher-data-analytics-skills-01-data-quality-validation-programmatic-eda-skill-md,programmatic-eda,nimrodfisher,research_analysis;workflow_automation
random,nimrodfisher-data-analytics-skills-03-data-analysis-investigation-root-cause-investigation-skill-md,root-cause-investigation,nimrodfisher,coding_dev;research_analysis;workflow_automation;product_design
random,nimrodfisher-data-analytics-skills-04-data-storytelling-visualization-dashboard-specification-skill-md,dashboard-specification,nimrodfisher,coding_dev;devops_infra;workflow_automation
random,nimrodfisher-data-analytics-skills-05-stakeholder-communication-stakeholder-requirements-gathering-skill-md,stakeholder-requirements-gathering,nimrodfisher,coding_dev;documentation_writing;research_analysis;workflow_automation;integration_tools
random,nsf-ctory-neoflw-metadata-skills-ops-status-skill-md,ops-status,nsf-ctory,coding_dev;documentation_writing;workflow_automation
random,nsuberi-code-dojo-claude-skills-breadboarding-skill-md,breadboarding,nsuberi,coding_dev;data_ml_ai;documentation_writing;research_analysis;workflow_automation;product_design
random,nymbo-skills-hugging-face-hugging-face-dataset-creator-skill-md,hugging-face-dataset-creator,Nymbo,coding_dev;data_ml_ai;documentation_writing;research_analysis;workflow_automation;integration_tools
random,nymbo-skills-hugging-face-model-trainer-skill-md,model-trainer,Nymbo,coding_dev;devops_infra;data_ml_ai;documentation_writing;integration_tools
random,oceanicdayi-pole-zero-agent-skills-example-skill-skill-md,example-skill,oceanicdayi,workflow_automation
random,oguzhantopgul-skill-security-reviewer-skill-md,skill-security-reviewer,oguzhantopgul,coding_dev;security;research_analysis;workflow_automation
random,oimiragieo-agent-studio-claude-skills-archive-dead-additional-htmx-and-flask-instructions-skill-md,additional-htmx-and-flask-instructions,oimiragieo,coding_dev;data_ml_ai;documentation_writing;workflow_automation
random,oimiragieo-agent-studio-claude-skills-prd-generator-skill-md,prd-generator,oimiragieo,coding_dev;data_ml_ai;security;documentation_writing;research_analysis;workflow_automation;integration_tools
random,oimiragieo-agent-studio-claude-skills-scientific-skills-skills-anndata-skill-md,anndata,oimiragieo,devops_infra;documentation_writing;research_analysis
random,oimiragieo-agent-studio-claude-skills-scientific-skills-skills-opentargets-database-skill-md,opentargets-database,oimiragieo,coding_dev;research_analysis;workflow_automation
random,oimiragieo-agent-studio-claude-skills-scientific-skills-skills-pathml-skill-md,pathml,oimiragieo,coding_dev;devops_infra;data_ml_ai;research_analysis;workflow_automation;integration_tools
random,omermachluf-vscode-copilot-chat-github-skills-copilot-tool-design-skill-md,copilot-tool-design,OmerMachluf,coding_dev;data_ml_ai;security;workflow_automation
random,omkar-ukirde-redstrike-ai-skills-injection-ssti-skill-md,ssti,omkar-ukirde,coding_dev
random,omnistrate-community-kubecon-2025-agent-template-claude-skills-omnistrate-sa-skill-md,omnistrate-solutions-architect,omnistrate-community,coding_dev;devops_infra;data_ml_ai;security;documentation_writing;workflow_automation;integration_tools
random,onevcat-oma-sample-skills-skills-pocket-quest-skill-md,pocket-quest,onevcat,domain_specific
random,oooo12-git-claude-gamja-marketplace-plugins-gamja-content-writer-skills-threads-to-instagram-skill-md,threads-to-instagram,oooo12-git,domain_specific
random,open-finance-ai-agent-skills-template-skill-md,my-skill-name,open-finance-ai,workflow_automation
random,openclaw-skills-skills-arnarsson-curl-http-skill-md,curl-http,openclaw,coding_dev;documentation_writing;workflow_automation;integration_tools
random,openclaw-skills-skills-claudiusaipro-claudius-skill-md,claudius,openclaw,research_analysis
random,openclaw-skills-skills-ctsolutionsdev-egvert-health-guardian-skill-md,health-guardian,openclaw,coding_dev;devops_infra;data_ml_ai;documentation_writing;research_analysis;workflow_automation;integration_tools
random,openclaw-skills-skills-deepseekoracle-lygo-champion-sephrael-echo-walker-skill-md,lygo-champion-sephrael-echo-walker,openclaw,devops_infra
random,openclaw-skills-skills-eduardou24-ogt-docs-create-skill-md,ogt-docs-create,openclaw,coding_dev;documentation_writing;workflow_automation
random,openclaw-skills-skills-edwardrodriguez703-design-book-wedding-skill-md,book-wedding,openclaw,integration_tools
random,openclaw-skills-skills-fadeloo-tiangong-wps-word-automation-skill-md,wps-word-automation,openclaw,documentation_writing;workflow_automation;product_design
random,openclaw-skills-skills-gumadeiras-pet-skill-md,pet,openclaw,integration_tools
random,openclaw-skills-skills-humanagent-xmtp-agent-building-agents-skill-md,building-agents,openclaw,coding_dev;security;workflow_automation
random,openclaw-skills-skills-icemilo414-cognitive-memory-skill-md,cognitive-memory,openclaw,coding_dev;data_ml_ai;security;documentation_writing;workflow_automation
random,openclaw-skills-skills-imthatcarlos-clawdvine-skill-latest-skill-md,clawdvine,openclaw,coding_dev;security;workflow_automation;integration_tools
random,openclaw-skills-skills-ivangdavila-tensorflow-skill-md,tensorflow,openclaw,coding_dev;devops_infra;data_ml_ai
random,openclaw-skills-skills-ivangdavila-vietnamese-skill-md,vietnamese,openclaw,documentation_writing
random,openclaw-skills-skills-jackparnell-thecolony-heartbeat-skill-md,thecolony-heartbeat,openclaw,coding_dev;documentation_writing;research_analysis;workflow_automation
random,openclaw-skills-skills-jb-fliz-fliz-ai-video-generator-skill-md,fliz-ai-video-generator,openclaw,coding_dev;security;workflow_automation;integration_tools
random,openclaw-skills-skills-josunlp-whisper-transcribe-skill-md,whisper-transcribe,openclaw,data_ml_ai;workflow_automation
random,openclaw-skills-skills-liet-codes-flight-lines-skill-md,flight-lines,openclaw,devops_infra;workflow_automation
random,openclaw-skills-skills-louis-br-discord-watcher-skill-md,discord-watcher,openclaw,security;documentation_writing;research_analysis;workflow_automation;integration_tools
random,openclaw-skills-skills-lraivisto-lraivisto-researchvault-skill-md,researchvault,openclaw,research_analysis;workflow_automation;integration_tools
random,openclaw-skills-skills-luruibu-beauty-generation-api-skill-md,beauty-generation-free,openclaw,coding_dev;data_ml_ai;workflow_automation
random,openclaw-skills-skills-lxgicstudios-bundle-analyzer-skill-md,bundle-checker,openclaw,coding_dev;research_analysis;integration_tools
random,openclaw-skills-skills-lxgicstudios-image-optimizer-skill-md,image-optimizer,openclaw,coding_dev;documentation_writing;research_analysis;integration_tools
random,openclaw-skills-skills-lxgicstudios-nginx-config-gen-skill-md,nginx-gen,openclaw,coding_dev;security;integration_tools
random,openclaw-skills-skills-nerdcuba-intimate-wellbeing-skill-md,intimate-wellbeing,openclaw,domain_specific
random,openclaw-skills-skills-nwang783-clawver-onboarding-skill-md,clawver-onboarding,openclaw,coding_dev;workflow_automation;integration_tools
random,openclaw-skills-skills-patelhiren-mastodon-scout-skill-md,mastodon-scout,openclaw,coding_dev;security;documentation_writing;workflow_automation;integration_tools
random,openclaw-skills-skills-poiley-whatisxlistening-to-skills-lastfm-skill-md,lastfm,openclaw,coding_dev;integration_tools
random,openclaw-skills-skills-regalstreak-luma-skill-md,luma,openclaw,coding_dev;documentation_writing
random,openclaw-skills-skills-rhlsthrm-lifi-orchestrator-skill-md,lifi-orchestrator,openclaw,coding_dev;workflow_automation
random,openclaw-skills-skills-snail3d-clawd-skills-extracted-skill-md,skill-defender,openclaw,coding_dev;data_ml_ai;security;documentation_writing;workflow_automation
random,openclaw-skills-skills-spillai-vlmrun-cli-skill-skill-md,vlmrun-cli-skill,openclaw,coding_dev;data_ml_ai;documentation_writing;workflow_automation
random,openclaw-skills-skills-startupbros-bitwarden-vault-skill-md,bitwarden,openclaw,coding_dev;security;documentation_writing;workflow_automation;integration_tools
random,openclaw-skills-skills-stevengonsalvez-agent-reflect-skill-md,reflect,openclaw,coding_dev;research_analysis;workflow_automation
random,openclaw-skills-skills-tariqsumatri82-alpha-1-0-0-skill-md,alpha,openclaw,coding_dev;integration_tools
random,openclaw-skills-skills-toughcoding-toughcoding-skill-md,toughcoding,openclaw,coding_dev;security;documentation_writing;research_analysis;workflow_automation
random,openclaw-skills-skills-veeramanikandanr48-spec-miner-skill-md,spec-miner,openclaw,coding_dev;data_ml_ai;security;documentation_writing;research_analysis;workflow_automation
random,openclaw-skills-skills-vmehmeri-proactive-messages-skill-md,proactive-messages,openclaw,devops_infra;security
random,openhands-skills-skills-pdflatex-skill-md,pdflatex,OpenHands,research_analysis;workflow_automation
random,openidcsteam-backends-codebuddy-skills-code-review-skill-md,code-review,OpenIDCSTeam,coding_dev;security;documentation_writing;workflow_automation;integration_tools
random,openshift-online-maestro-claude-skills-trace-resource-request-skill-md,trace-resource-request,openshift-online,coding_dev;devops_infra;research_analysis;workflow_automation
random,opensourcesam-v2-heras-garden-codex-skills-review-skill-md,review,OpenSourceSam,documentation_writing;workflow_automation
random,orxaq-orxaq-ops-skills-orxaq-autonomy-agent-skill-md,orxaq-autonomy-agent,Orxaq,workflow_automation;integration_tools
random,oryanmoshe-agent-skills-skills-reviewing-code-skill-md,reviewing-code,oryanmoshe,coding_dev;security;documentation_writing;workflow_automation;product_design;integration_tools
random,oviney-blog-docs-skills-jekyll-development-skill-md,jekyll-development-workflow,oviney,coding_dev;devops_infra;research_analysis;workflow_automation;integration_tools
random,oxie-portfolio-cms-project-claude-skills-roadmap-integration-skill-md,roadmap-integration,oxie,data_ml_ai;integration_tools
random,paid-tw-skills-plugins-newebpay-skills-newebpay-refund-skill-md,newebpay-refund,paid-tw,coding_dev;data_ml_ai;workflow_automation
random,panaversity-agentfactory-docs-skills-archive-seo-seo-review-skill-md,seo-review,panaversity,documentation_writing;workflow_automation
random,partme-ai-full-stack-skills-skills-uizard-skill-md,uizard,partme-ai,workflow_automation
random,partme-ai-full-stack-skills-skills-uniappx-project-skill-md,uniappx-project,partme-ai,coding_dev;documentation_writing;product_design;integration_tools
random,patrickhaahr-dotfiles-opencode-config-opencode-skills-solidjs-tests-skill-md,solidjs-tests,patrickhaahr,coding_dev;integration_tools
random,paulbreuler-runi-claude-skills-comprehensive-tdd-planning-skill-md,comprehensive-tdd-planning,paulbreuler,coding_dev;documentation_writing;workflow_automation;integration_tools
