cohort,skill_id,skill_name,has_data_assets,data_file_count,data_total_bytes,json_like_count,tabular_count,database_count,binary_data_count,support_data_count,largest_data_file_relpath,largest_data_file_bytes,data_file_exts,data_file_paths_sample,excluded_config_like_count
popular,yamadashy-repomix-website-claude-skills-website-maintainer-skill-md,website-maintainer,0,0,0,0,0,0,0,0,,0,,,0
popular,zhayujie-chatgpt-on-wechat-skills-linkai-agent-skill-md,linkai-agent,0,0,0,0,0,0,0,0,,0,,,0
popular,zhayujie-chatgpt-on-wechat-skills-openai-image-vision-skill-md,openai-image-vision,0,0,0,0,0,0,0,0,,0,,,0
popular,zhayujie-chatgpt-on-wechat-skills-skill-creator-skill-md,skill-creator,0,0,0,0,0,0,0,0,,0,,,0
popular,zhayujie-chatgpt-on-wechat-skills-web-fetch-skill-md,web-fetch,0,0,0,0,0,0,0,0,,0,,,0
popular,zulip-zulip-claude-skills-fix-backend-coverage-skill-md,fix-backend-coverage,0,0,0,0,0,0,0,0,,0,,,0
random,0bserver07-bourbaki-src-skills-sequence-limit-skill-md,sequence-limit,0,0,0,0,0,0,0,0,,0,,,0
random,1mangesh1-hipaa-guardian-skills-hipaa-guardian-skill-md,hipaa-guardian,1,3,27713,3,0,0,0,0,examples/synthetic-phi-data.json,11909,.json:3,agent-skills.json;examples/sample-finding.json;examples/synthetic-phi-data.json,1
random,333-333-333-agents-skills-flutter-scaffold-skill-md,flutter-scaffold,0,0,0,0,0,0,0,0,,0,,,0
random,333-333-333-agents-skills-go-resilience-skill-md,go-resilience,0,0,0,0,0,0,0,0,,0,,,0
random,90le-openclaw-skills-hub-skills-automation-workflow-skill-md,workflow,0,0,0,0,0,0,0,0,,0,,,0
random,92bilal26-taskpilotai-claude-skills-ai-collaborate-teaching-skill-md,ai-collaborate-teaching,0,0,0,0,0,0,0,0,,0,,,0
random,a4b-corporation-xtalent-docs-00-global-note-ontology-builder-pipeline-skills-phase-2-analyze-skill-md,ontology-phase-2-analyze,0,0,0,0,0,0,0,0,,0,,,0
random,a5c-ai-babysitter-breakpoints-codex-skills-babysitter-breakpoint-skill-md,babysitter-breakpoint,0,0,0,0,0,0,0,0,,0,,,0
random,a5c-ai-babysitter-plugins-babysitter-skills-babysit-process-specializations-algorithms-optimization-skills-interview-problem-bank-skill-md,interview-problem-bank,0,0,0,0,0,0,0,0,,0,,,0
random,a5c-ai-babysitter-plugins-babysitter-skills-babysit-process-specializations-data-science-ml-skills-seldon-model-deployer-skill-md,seldon-model-deployer,0,0,0,0,0,0,0,0,,0,,,0
random,a5c-ai-babysitter-plugins-babysitter-skills-babysit-process-specializations-domains-business-sales-skills-apollo-prospecting-skill-md,apollo-prospecting,0,0,0,0,0,0,0,0,,0,,,0
random,a5c-ai-babysitter-plugins-babysitter-skills-babysit-process-specializations-domains-science-civil-engineering-skills-highway-alignment-designer-skill-md,highway-alignment-designer,0,0,0,0,0,0,0,0,,0,,,0
random,a5c-ai-babysitter-plugins-babysitter-skills-babysit-process-specializations-domains-science-nanotechnology-skills-nanocatalyst-performance-analyzer-skill-md,nanocatalyst-performance-analyzer,0,0,0,0,0,0,0,0,,0,,,0
random,a5c-ai-babysitter-plugins-babysitter-skills-babysit-process-specializations-game-development-skills-fluid-simulation-skill-md,fluid-simulation,0,0,0,0,0,0,0,0,,0,,,0
random,a5c-ai-babysitter-plugins-babysitter-skills-babysit-process-specializations-game-development-skills-unreal-development-skill-md,unreal-development,0,0,0,0,0,0,0,0,,0,,,0
random,a5c-ai-babysitter-plugins-babysitter-skills-babysit-process-specializations-product-management-skills-feedback-aggregation-skill-md,customer-feedback-aggregation,0,0,0,0,0,0,0,0,,0,,,0
random,a5c-ai-babysitter-plugins-babysitter-skills-babysit-process-specializations-ux-ui-design-skills-contrast-checker-skill-md,contrast-checker,0,0,0,0,0,0,0,0,,0,,,0
random,aarshps-varisankya-android-agent-skills-project-cleanup-skill-md,project-cleanup-guidelines,0,0,0,0,0,0,0,0,,0,,,0
random,abdullahbokl-boklo-wallet-agent-skills-architecture-guard-skill-md,architecture-guard,0,0,0,0,0,0,0,0,,0,,,0
random,abejitsu-game-settings-panel-claude-skills-generate-output-skill-md,generate-output,0,0,0,0,0,0,0,0,,0,,,0
random,ablassejr-dotfiles-dot-claude-skills-test-data-generator-skill-md,generating-test-data,1,1,371,0,0,0,0,1,assets/README.md,371,.md:1,assets/README.md,0
random,adaptationio-skrillz-claude-skills-ac-state-tracker-skill-md,ac-state-tracker,0,0,0,0,0,0,0,0,,0,,,0
random,adaptationio-skrillz-claude-skills-multi-ai-verification-skill-md,multi-ai-verification,0,0,0,0,0,0,0,0,,0,,,0
random,adaptyvbio-protein-design-skills-skills-boltzgen-skill-md,boltzgen,0,0,0,0,0,0,0,0,,0,,,0
random,adigunners-adigunners-github-io-claude-skills-backend-api-skill-md,backend-api,0,0,0,0,0,0,0,0,,0,,,0
random,adigunners-adigunners-github-io-claude-skills-global-coding-style-skill-md,global-coding-style,0,0,0,0,0,0,0,0,,0,,,0
random,adrianpuiu-specification-document-generator-specification-architect-skill-md,specification-architect,1,8,41930,1,0,0,0,7,assets/sample_outputs/example_design.md,11358,.json:1;.md:7,assets/sample_outputs/example_blueprint.md;assets/sample_outputs/example_design.md;assets/sample_outputs/example_requirements.md;assets/sample_outputs/example_research.md;assets/sample_outputs/example_tasks.md;assets/sample_outputs/example_validation.md;assets/sample_outputs/example_verifiable_research.md;plugin.json,0
random,aegntic-claudeism-claude-skills-testing-automation-skill-md,testing-automation,0,0,0,0,0,0,0,0,,0,,,0
random,agentient-vibekit-plugins-research-tools-skills-research-interviewer-skill-md,research-interviewer,0,0,0,0,0,0,0,0,,0,,,0
random,agentuity-discord-help-agent-agents-skills-agentuity-cli-auth-whoami-skill-md,agentuity-cli-auth-whoami,0,0,0,0,0,0,0,0,,0,,,0
random,agentuity-discord-help-agent-agents-skills-agentuity-cli-cloud-env-get-skill-md,agentuity-cli-cloud-env-get,0,0,0,0,0,0,0,0,,0,,,0
random,agentuity-discord-help-agent-agents-skills-agentuity-cli-cloud-sandbox-cp-skill-md,agentuity-cli-cloud-sandbox-cp,0,0,0,0,0,0,0,0,,0,,,0
random,agentuity-docs-doc-agents-agents-skills-agentuity-cli-auth-ssh-list-skill-md,agentuity-cli-auth-ssh-list,0,0,0,0,0,0,0,0,,0,,,0
random,agentuity-docs-doc-agents-agents-skills-agentuity-cli-cloud-queue-destinations-list-skill-md,agentuity-cli-cloud-queue-destinations-list,0,0,0,0,0,0,0,0,,0,,,0
random,agentuity-docs-doc-agents-agents-skills-agentuity-cli-cloud-sandbox-cp-skill-md,agentuity-cli-cloud-sandbox-cp,0,0,0,0,0,0,0,0,,0,,,0
random,agentuity-docs-doc-agents-agents-skills-agentuity-cli-profile-create-skill-md,agentuity-cli-profile-create,0,0,0,0,0,0,0,0,,0,,,0
random,agentuity-examples-training-v1-deep-research-v1-agents-skills-agentuity-cli-cloud-vector-delete-namespace-skill-md,agentuity-cli-cloud-vector-delete-namespace,0,0,0,0,0,0,0,0,,0,,,0
random,agentuity-sdk-explorer-agents-skills-agentuity-cli-profile-list-skill-md,agentuity-cli-profile-list,0,0,0,0,0,0,0,0,,0,,,0
random,aheld-aaronheld-blog-claude-skills-publish-blog-skill-md,publish-blog,0,0,0,0,0,0,0,0,,0,,,0
random,ahmed3elshaer-everything-claude-code-mobile-skills-kmp-di-skill-md,kmp-di,0,0,0,0,0,0,0,0,,0,,,0
random,aidotnet-moyucode-skills-community-git-workflow-skill-md,git-workflow,0,0,0,0,0,0,0,0,,0,,,0
random,ainative-studio-ainativestudio-ide-skills-zerodb-workflows-skill-md,zerodb-workflows,0,0,0,0,0,0,0,0,,0,,,1
random,aiyuekuang-llmproxy-windsurf-skills-docker-skill-md,docker,0,0,0,0,0,0,0,0,,0,,,0
random,akaszubski-anyclaude-local-plugins-autonomous-dev-skills-advisor-triggers-skill-md,advisor-triggers,0,0,0,0,0,0,0,0,,0,,,0
random,akornmeier-claude-config-skills-mcp-builder-skill-md,mcp-builder,0,0,0,0,0,0,0,0,,0,,,0
random,alchimie-di-circe-extractor-desktop-app-analyze-skill-analyze-electron-scaffold-skill-md,electron-scaffold,0,0,0,0,0,0,0,0,,0,,,0
random,alexanderjamesmcleod-makecents-src-skills-automation-new-hook-skill-skill-md,new-hook,0,0,0,0,0,0,0,0,,0,,,0
random,alexanderop-workouttracker-claude-skills-product-planning-skill-md,product-planning,0,0,0,0,0,0,0,0,,0,,,0
random,alexanys-feishu-mcp-skill-md,feishu-mcp,0,0,0,0,0,0,0,0,,0,,,0
random,alibaba-opc-starter-qoder-skills-design-system-ui-skill-md,design-system-ui,0,0,0,0,0,0,0,0,,0,,,0
random,alijilani-dev-claude-cloud-native-ai-12-kubernetes-rolebinding-clusterrolebinding-2-kubernetes-clusterrolebinding-cloud-native-dev-environment-claude-skills-resume-optimizer-claude-skills-docx-skill-md,docx,0,0,0,0,0,0,0,0,,0,,,0
random,alirezarezvani-claude-skills-engineering-team-senior-prompt-engineer-skill-md,senior-prompt-engineer,0,0,0,0,0,0,0,0,,0,,,0
random,alongor666-chexianduoweifenxi-claude-skills-skill-quality-validator-skill-md,skill-quality-validator,0,0,0,0,0,0,0,0,,0,,,0
random,alonw0-skill-score-malicious-skill-skill-md,malicious-skill,0,0,0,0,0,0,0,0,,0,,,0
random,alsk1992-cloddsbot-src-skills-bundled-credentials-skill-md,credentials,0,0,0,0,0,0,0,0,,0,,,0
random,altans-nixos-configuration-claude-skills-noctalia-bar-skill-md,noctalia-bar,0,0,0,0,0,0,0,0,,0,,,0
random,alunadev-ald-skills-skills-codebase-documenter-skill-md,codebase-documenter,1,4,1979,0,0,0,0,4,assets/templates/README.template.md,686,.md:4,assets/templates/API.template.md;assets/templates/ARCHITECTURE.template.md;assets/templates/CODE_COMMENTS.template.md;assets/templates/README.template.md,0
random,alvis-claude-plugins-web-skills-browsing-skill-md,browsing,0,0,0,0,0,0,0,0,,0,,,0
random,amano-call-center-agent-skills-business-tools-biz-growth-skill-md,biz-growth,0,0,0,0,0,0,0,0,,0,,,1
random,ammonsd-activitytracking-skills-aws-deployment-skill-md,aws-deployment,0,0,0,0,0,0,0,0,,0,,,0
random,amnadtaowsoam-cerebraskills-50-enterprise-integrations-enterprise-rbac-models-skill-md,enterprise-rbac-models,0,0,0,0,0,0,0,0,,0,,,0
random,amnadtaowsoam-cerebraskills-83-go-to-market-tech-revenue-operations-revops-skill-md,revenue-operations-revops,0,0,0,0,0,0,0,0,,0,,,0
random,amo-tech-ai-skybox-gamehub-claude-skills-chrome-dev-skill-skill-md,chrome-devtools-automation,0,0,0,0,0,0,0,0,,0,,,0
random,ancplua-qyl-codex-skills-accessibility-expert-skill-md,accessibility-expert,0,0,0,0,0,0,0,0,,0,,,0
random,andrey-belen-alto-iam-cloud-claude-skills-backend-trpc-skill-md,backend-trpc,0,0,0,0,0,0,0,0,,0,,,0
random,andymarigoldlabs-continuous-funding-claude-skills-gsap-animations-skill-md,gsap-animations,1,1,17310,1,0,0,0,0,skill-report.json,17310,.json:1,skill-report.json,0
random,anghunk-askills-skills-git-commit-message-skill-md,git-commit-message,0,0,0,0,0,0,0,0,,0,,,0
random,anit-1to10x-10x-accountability-coach-skills-streak-skill-md,streak,1,1,1068,1,0,0,0,0,skill-config.json,1068,.json:1,skill-config.json,0
random,anthony-maio-slipcore-skills-slipstream-finetune-skill-md,slipstream-finetune,0,0,0,0,0,0,0,0,,0,,,0
random,antonykamp-cc-truffle-performance-plugin-skills-establishing-benchmark-baseline-skill-md,establishing-benchmark-baseline,0,0,0,0,0,0,0,0,,0,,,0
random,ap3x-dev-ag3nt-skills-app-launcher-skill-md,app-launcher,0,0,0,0,0,0,0,0,,0,,,0
random,ap3x-dev-ag3nt-skills-daily-briefing-skill-md,daily-briefing,0,0,0,0,0,0,0,0,,0,,,0
random,arach-arc-skills-arc-diagrams-skill-md,arc-diagrams,1,3,5714,3,0,0,0,0,examples/microservices.arc.json,2515,.json:3,examples/microservices.arc.json;examples/mobile-app.arc.json;examples/simple-webapp.arc.json,0
random,arcblock-agent-skills-plugins-blocklet-skills-blocklet-updater-skill-md,blocklet-updater,0,0,0,0,0,0,0,0,,0,,,0
random,arthur742ramos-computationalpathslean-github-skills-quotients-and-lifts-skill-md,quotients-and-lifts,0,0,0,0,0,0,0,0,,0,,,0
random,artymclabin-claudecode-global-config-skills-trello-fetch-skill-md,trello-fetch,0,0,0,0,0,0,0,0,,0,,,0
random,arustydev-ai-context-context-legacy-skills-confidence-check-skill-md,confidence-check,0,0,0,0,0,0,0,0,,0,,,0
random,arustydev-git-atomic-claude-skills-lang-rust-cargo-dev-skill-md,managing-cargo-dependencies,0,0,0,0,0,0,0,0,,0,,,0
random,asiaostrich-universal-dev-standards-locales-zh-cn-skills-code-review-assistant-skill-md,review,0,0,0,0,0,0,0,0,,0,,,0
random,asiaostrich-universal-dev-standards-locales-zh-tw-skills-spec-driven-dev-skill-md,spec,0,0,0,0,0,0,0,0,,0,,,0
random,asimihsan-dotfiles-chezmoi-dot-claude-skills-telemetry-redrive-skill-md,telemetry-redrive,0,0,0,0,0,0,0,0,,0,,,0
random,asisaga-theme-asisaga-com-github-skills-documentation-manager-agent-skill-md,documentation-manager-agent,0,0,0,0,0,0,0,0,,0,,,0
random,asreonn-godot-superpowers-mini-skills-godot-setup-audio-buses-skill-md,godot-setup-audio-buses,0,0,0,0,0,0,0,0,,0,,,0
random,atilamedeiros-skills-api-fuzzing-bug-bounty-skill-md,api-fuzzing-for-bug-bounty,0,0,0,0,0,0,0,0,,0,,,0
random,atilamedeiros-skills-csharp-pro-skill-md,csharp-pro,0,0,0,0,0,0,0,0,,0,,,0
random,atilamedeiros-skills-ml-engineer-skill-md,ml-engineer,0,0,0,0,0,0,0,0,,0,,,0
random,atilamedeiros-skills-segment-automation-skill-md,segment-automation,0,0,0,0,0,0,0,0,,0,,,0
random,atilamedeiros-skills-tiktok-automation-skill-md,tiktok-automation,0,0,0,0,0,0,0,0,,0,,,0
random,atilamedeiros-skills-voice-ai-engine-development-skill-md,voice-ai-engine-development,0,0,0,0,0,0,0,0,,0,,,0
random,atomcad-atomcad-claude-skills-atomcad-skill-md,atomcad,0,0,0,0,0,0,0,0,,0,,,0
random,automaat-research-machine-claude-skills-technical-debt-manager-skill-md,technical-debt-manager,0,0,0,0,0,0,0,0,,0,,,0
random,automattic-wordpress-activitypub-claude-skills-release-skill-md,release,0,0,0,0,0,0,0,0,,0,,,0
random,avayne2-skills-react-colocation-skill-md,react-colocation,0,0,0,0,0,0,0,0,,0,,,0
random,avra-cadavra-avrai-cursor-skills-signal-protocol-integration-skill-md,signal-protocol-integration,0,0,0,0,0,0,0,0,,0,,,0
random,avvale-aurora-cli-src-templates-back-application-claude-skills-aurora-sheets-sync-skill-md,aurora-sheets-sync,0,0,0,0,0,0,0,0,,0,,,0
random,awais68-phase-5-cloud-deployment-claude-skills-frontend-nextjs-app-router-skill-md,frontend-nextjs-app-router,0,0,0,0,0,0,0,0,,0,,,0
random,awakehsh-awesome-agent-tools-skills-system-prompt-architect-skill-md,system-prompt-architect,0,0,0,0,0,0,0,0,,0,,,0
random,axelmrak-ai-skills-environment-setup-guide-skill-md,environment-setup-guide,0,0,0,0,0,0,0,0,,0,,,0
random,az9713-tiger-intelligence-plugins-tiger-ics-skills-am-i-a-tiger-skill-md,am-i-a-tiger,0,0,0,0,0,0,0,0,,0,,,0
random,azeem-2-hackthonii-claude-skills-api-dev-skill-md,api-dev,0,0,0,0,0,0,0,0,,0,,,0
random,azure99-skill-creator-skills-skill-creator-skill-md,skill-creator,0,0,0,0,0,0,0,0,,0,,,0
random,barrydobson-dotfiles-extra-packages-claude-claude-skills-github-actions-skill-md,github-actions,0,0,0,0,0,0,0,0,,0,,,0
random,bbeierle12-skill-mcp-claude-skills-case-studies-reference-skill-md,case-studies-reference,0,0,0,0,0,0,0,0,,0,,,1
random,bbgnsurftech-claude-skills-collection-community-superpowers-skills-skills-collaboration-requesting-code-review-skill-md,requesting-code-review,0,0,0,0,0,0,0,0,,0,,,0
random,bbgnsurftech-claude-skills-collection-plugins-claude-code-plugins-plus-backups-skills-batch-20251204-000554-plugins-devops-jeremy-genkit-terraform-skills-genkit-infra-expert-skill-md,genkit-infra-expert,0,0,0,0,0,0,0,0,,0,,,0
random,bbgnsurftech-claude-skills-collection-plugins-claude-code-plugins-plus-plugins-crypto-token-launch-tracker-skills-token-launch-tracker-skill-md,tracking-token-launches,0,0,0,0,0,0,0,0,,0,,,0
random,bbmorten-morzer-github-skills-skill-creator-skill-md,skill-creator,0,0,0,0,0,0,0,0,,0,,,0
random,bdambrosio-cognitive-workbench-src-saved-plans-test-calculate-skill-md,test-calculate,1,1,2227,1,0,0,0,0,plan.json,2227,.json:1,plan.json,0
random,bdambrosio-cognitive-workbench-src-world-tools-minecraft-mc-unequip-skill-md,mc-unequip,0,0,0,0,0,0,0,0,,0,,,0
random,bekachkhiro-claude-plan-plugin-commands-plansettingslanguage-skill-md,plansettingslanguage,0,0,0,0,0,0,0,0,,0,,,0
random,benchflow-ai-skillsbench-tasks-no-skills-organize-messy-files-environment-skills-docx-skill-md,docx,0,0,0,0,0,0,0,0,,0,,,0
random,besty0728-unity-skills-unity-skills-skills-debug-skill-md,unity-debug,0,0,0,0,0,0,0,0,,0,,,0
random,bisnake2001-chromskills-16-toolbased-hic-normalization-skill-md,hic-normalization,0,0,0,0,0,0,0,0,,0,,,0
random,bitplanet-l1-agent-skills-human-agent-collaboration-skill-md,human-agent-collaboration,0,0,0,0,0,0,0,0,,0,,,0
random,bjoernschotte-fireflies-api-skills-ff-transcripts-skill-md,ff-transcripts,0,0,0,0,0,0,0,0,,0,,,0
random,bkudria-dotfiles-claude-skills-gum-skill-md,gum,0,0,0,0,0,0,0,0,,0,,,0
random,bl1nk-bot-agent-library-gemini-skills-ui-ux-pro-max-skill-md,ui-ux-pro-max,1,24,432443,0,24,0,0,0,data/styles.csv,96553,.csv:24,data/charts.csv;data/colors.csv;data/icons.csv;data/landing.csv;data/products.csv;data/react-performance.csv;data/stacks/astro.csv;data/stacks/flutter.csv;data/stacks/html-tailwind.csv;data/stacks/jetpack-compose.csv,0
random,blakebauman-aem-camp-claude-skills-testing-blocks-skill-md,testing-blocks,0,0,0,0,0,0,0,0,,0,,,0
random,blankeos-crabcode-opencode-skills-ratatui-skill-md,ratatui,0,0,0,0,0,0,0,0,,0,,,0
random,blockscout-mcp-server-claude-skills-test-guided-tool-run-skill-md,test-guided-tool-run,0,0,0,0,0,0,0,0,,0,,,0
random,bluefishs-ck-missive-claude-skills-shared-shared-superpowers-writing-skills-skill-md,writing-skills,0,0,0,0,0,0,0,0,,0,,,0
random,bnymnbgn-wasser-agent-skills-tailwind-patterns-skill-md,tailwind-patterns,0,0,0,0,0,0,0,0,,0,,,0
random,bobmatnyc-claude-mpm-src-claude-mpm-skills-bundled-pm-mpm-help-skill-md,mpm-help,0,0,0,0,0,0,0,0,,0,,,0
random,bonny-wordpress-simple-history-claude-skills-changelog-skill-md,changelog,0,0,0,0,0,0,0,0,,0,,,0
random,bostonaholic-dotfiles-claude-skills-web-design-guidelines-skill-md,web-design-guidelines,0,0,0,0,0,0,0,0,,0,,,0
random,breakerofstems-claude-fluid-baseline-claude-skills-add-rule-skill-md,add-rule,0,0,0,0,0,0,0,0,,0,,,0
random,breakerofstems-claude-skills-skills-github-clone-skill-md,github-clone,0,0,0,0,0,0,0,0,,0,,,0
random,brmbobo-web2podcast-claude-agents-enterprise-frontend-design-agents-saas-packs-ideogram-pack-skills-ideogram-upgrade-migration-skill-md,ideogram-upgrade-migration,0,0,0,0,0,0,0,0,,0,,,0
random,brmbobo-web2podcast-claude-agents-enterprise-frontend-design-agents-saas-packs-klingai-pack-skills-klingai-content-policy-skill-md,klingai-content-policy,0,0,0,0,0,0,0,0,,0,,,0
random,brmbobo-web2podcast-claude-agents-enterprise-frontend-design-agents-saas-packs-supabase-pack-skills-supabase-data-handling-skill-md,supabase-data-handling,0,0,0,0,0,0,0,0,,0,,,0
random,brookemitchell-llm-dev-examples-skills-create-rule-skill-md,create-rule,0,0,0,0,0,0,0,0,,0,,,0
random,bryonjacob-aug-aug-web-skills-building-with-nextjs-skill-md,building-with-nextjs,0,0,0,0,0,0,0,0,,0,,,0
random,budaobu-jutiku-quiz-expert-skill-md,jutiku-quiz-expert,0,0,0,0,0,0,0,0,,0,,,0
random,bumgeunsong-skill-up-plugins-skill-up-skills-visualize-skill-md,visualize,0,0,0,0,0,0,0,0,,0,,,0
random,bybren-llc-story-systems-template-gemini-skills-synopsis-skill-md,synopsis,0,0,0,0,0,0,0,0,,0,,,0
random,c0ntr0lledcha0s-logseq-template-graph-claude-skills-module-health-skill-md,module-health,0,0,0,0,0,0,0,0,,0,,,0
random,cain96-dotfiles-dot-config-claude-skills-bash-dev-skill-md,bash-dev,0,0,0,0,0,0,0,0,,0,,,0
random,cameron5906-ecs-db-claude-skills-next-ticket-skill-md,next-ticket,0,0,0,0,0,0,0,0,,0,,,0
random,cameronapak-freedom-stack-v3-agents-skills-bknd-session-handling-skill-md,bknd-session-handling,0,0,0,0,0,0,0,0,,0,,,0
random,canpok1-maze-runner-claude-skills-fixing-pr-skill-md,fixing-pr,0,0,0,0,0,0,0,0,,0,,,0
random,cantara-lib-electronic-components-claude-skills-documentation-maintenance-skill-md,documentation-maintenance,0,0,0,0,0,0,0,0,,0,,,0
random,canyouseeus-thelostandunfounds-agent-skills-brand-email-manager-skill-md,brand-email-manager,0,0,0,0,0,0,0,0,,0,,,0
random,canyouseeus-thelostandunfounds-agent-skills-commerce-engine-skill-md,commerce-engine,0,0,0,0,0,0,0,0,,0,,,0
random,carlopezzuto-agents-plugins-javascript-typescript-skills-nodejs-backend-patterns-skill-md,nodejs-backend-patterns,0,0,0,0,0,0,0,0,,0,,,0
random,catchmeifyoucaan-surpriseson-skills-mcporter-skill-md,mcporter,0,0,0,0,0,0,0,0,,0,,,0
random,catlog22-claude-code-workflow-codex-skills-analyze-with-file-skill-md,analyze-with-file,0,0,0,0,0,0,0,0,,0,,,0
random,cesaregarza-splatnlp-claude-skills-mechinterp-overview-skill-md,mechinterp-overview,0,0,0,0,0,0,0,0,,0,,,0
random,cgyudistira-agentkit-templates-skills-redis-caching-skill-md,redis-caching,0,0,0,0,0,0,0,0,,0,,,0
random,cgyudistira-agentkit-templates-skills-threat-hunting-skill-md,threat-hunting,0,0,0,0,0,0,0,0,,0,,,0
random,charleswiltgen-axiom-claude-plugin-plugins-axiom-skills-axiom-swift-concurrency-skill-md,axiom-swift-concurrency,0,0,0,0,0,0,0,0,,0,,,0
random,charleswiltgen-axiom-claude-plugin-plugins-axiom-skills-axiom-typography-ref-skill-md,axiom-typography-ref,0,0,0,0,0,0,0,0,,0,,,0
random,chaterm-terminal-skills-network-tcp-ip-skill-md,tcp-ip,0,0,0,0,0,0,0,0,,0,,,0
random,cheekycodexconjurer-quant-lab-agent-docs-templates-codex-skills-backlog-curator-skill-md,backlog-curator,0,0,0,0,0,0,0,0,,0,,,0
random,christowles-blog-claude-skills-blog-04-image-prompt-skill-md,blog-04-image-prompt,0,0,0,0,0,0,0,0,,0,,,0
random,cin12211-orca-q-agent-skills-css-expert-skill-md,css-styling-expert,0,0,0,0,0,0,0,0,,0,,,0
random,cinderzhang-driver-plugin-skills-implement-screen-skill-md,implement-screen,0,0,0,0,0,0,0,0,,0,,,0
random,cinience-alicloud-skills-skills-ai-platform-alicloud-ai-pai-aiworkspace-skill-md,alicloud-ai-pai-aiworkspace,0,0,0,0,0,0,0,0,,0,,,0
random,cityfish91159-maihouses-claude-skills-audit-logging-skill-md,audit-logging,0,0,0,0,0,0,0,0,,0,,,0
random,citypaul-dotfiles-claude-claude-skills-planning-skill-md,planning,0,0,0,0,0,0,0,0,,0,,,0
random,ckorhonen-claude-skills-skills-gsplat-optimizer-skill-md,gsplat-optimizer,0,0,0,0,0,0,0,0,,0,,,0
random,clarinovist-ceritakita-booking-agent-skills-planning-implementation-skill-md,planning-implementation,0,0,0,0,0,0,0,0,,0,,,0
random,cleanexpo-unite-hub-claude-skills-no-bluff-seo-skill-md,no-bluff-seo-skill,0,0,0,0,0,0,0,0,,0,,,0
random,cliftonc-unwind-skills-analyzing-integration-tests-skill-md,analyzing-integration-tests,0,0,0,0,0,0,0,0,,0,,,0
random,coctostan-pi-superteam-skills-superteam-brainstorming-skill-md,superteam-brainstorming,0,0,0,0,0,0,0,0,,0,,,0
random,code0100fun-botfiles-plugins-workflow-tools-skills-beads-issue-tracker-skill-md,beads-issue-tracker,0,0,0,0,0,0,0,0,,0,,,0
random,code0100fun-botfiles-plugins-zig-dev-skills-error-handling-validator-skill-md,error-handling-validator,0,0,0,0,0,0,0,0,,0,,,0
random,codermariusz-monopilot-claude-archive-skills-v1-research-source-evaluation-skill-md,research-source-evaluation,0,0,0,0,0,0,0,0,,0,,,0
random,codermariusz-monopilot-claude-skills-api-rest-design-skill-md,api-rest-design,0,0,0,0,0,0,0,0,,0,,,0
random,cogni-ai-ou-github-git-ops-github-skills-context-aware-ops-skill-md,context-aware-ops,0,0,0,0,0,0,0,0,,0,,,0
random,cogpy-clawcog-skills-clawhub-skill-md,clawhub,0,0,0,0,0,0,0,0,,0,,,0
random,composiohq-awesome-codex-skills-meeting-notes-and-actions-skill-md,meeting-notes-and-actions,0,0,0,0,0,0,0,0,,0,,,0
random,composiohq-awesome-codex-skills-notion-research-documentation-skill-md,notion-research-documentation,1,2,3412,2,0,0,0,0,evaluations/basic-research.json,1731,.json:2,evaluations/basic-research.json;evaluations/research-to-database.json,0
random,continuedev-skills-scan-skill-md,scan,0,0,0,0,0,0,0,0,,0,,,0
random,contruect-nine1bot-packages-nine1bot-skills-mcp-builder-skill-md,mcp-builder,1,1,1358,1,0,0,0,0,.claude-plugin/marketplace.json,1358,.json:1,.claude-plugin/marketplace.json,0
random,copyleftdev-sk1llz-domains-testing-bolton-rst-skill-md,bolton-rapid-software-testing,0,0,0,0,0,0,0,0,,0,,,0
random,costa-marcello-skillkit-skills-ultrathink-skill-md,ultrathink,0,0,0,0,0,0,0,0,,0,,,0
random,courtneyr-dev-wp-dev-prompts-skills-product-management-skill-md,product-management-for-wordpress,0,0,0,0,0,0,0,0,,0,,,0
random,cowwoc-cat-plugin-skills-git-commit-skill-md,git-commit,0,0,0,0,0,0,0,0,,0,,,0
random,crazydubya-claude-skills-docker-optimizer-skill-md,docker-optimizer,0,0,0,0,0,0,0,0,,0,,,0
random,creatifcoding-gbg-packages-tmnl-claude-skills-react-compound-components-skill-md,react-compound-components,0,0,0,0,0,0,0,0,,0,,,0
random,ctsstc-get-shit-done-skills-kilocode-skills-gsd-commands-new-milestone-skill-md,gsdnew-milestone,0,0,0,0,0,0,0,0,,0,,,0
random,ctsstc-get-shit-done-skills-kilocode-skills-gsd-workflows-execute-plan-skill-md,gsdworkflowexecute-plan,0,0,0,0,0,0,0,0,,0,,,0
random,cuioss-plan-marshall-marketplace-bundles-pm-dev-java-cui-skills-cui-testing-http-skill-md,cui-testing-http,0,0,0,0,0,0,0,0,,0,,,0
random,curiouslearner-devkit-skills-chart-generator-skill-md,chart-generator,0,0,0,0,0,0,0,0,,0,,,0
random,cversek-maceff-framework-skills-maceff-delegation-skill-md,maceff-delegation,0,0,0,0,0,0,0,0,,0,,,0
random,cxyliuy-vibe-coding-skills-stage-plan-skill-md,stage-plan,0,0,0,0,0,0,0,0,,0,,,0
random,cyotee-compound-v3-comet-skill-opencode-skills-comet-bulker-skill-md,comet-bulker,0,0,0,0,0,0,0,0,,0,,,0
